 -20.00 	 1080.00 
 -19.99 	 1080.86 
 -19.98 	 1081.72 
 -19.97 	 1082.58 
 -19.96 	 1083.44 
 -19.95 	 1084.30 
 -19.94 	 1085.15 
 -19.93 	 1086.01 
 -19.92 	 1086.87 
 -19.91 	 1087.72 
 -19.90 	 1088.58 
 -19.89 	 1089.44 
 -19.88 	 1090.29 
 -19.87 	 1091.15 
 -19.86 	 1092.00 
 -19.85 	 1092.86 
 -19.84 	 1093.71 
 -19.83 	 1094.56 
 -19.82 	 1095.42 
 -19.81 	 1096.27 
 -19.80 	 1097.12 
 -19.79 	 1097.97 
 -19.78 	 1098.82 
 -19.77 	 1099.67 
 -19.76 	 1100.53 
 -19.75 	 1101.38 
 -19.74 	 1102.23 
 -19.73 	 1103.07 
 -19.72 	 1103.92 
 -19.71 	 1104.77 
 -19.70 	 1105.62 
 -19.69 	 1106.47 
 -19.68 	 1107.32 
 -19.67 	 1108.16 
 -19.66 	 1109.01 
 -19.65 	 1109.86 
 -19.64 	 1110.70 
 -19.63 	 1111.55 
 -19.62 	 1112.39 
 -19.61 	 1113.24 
 -19.60 	 1114.08 
 -19.59 	 1114.92 
 -19.58 	 1115.77 
 -19.57 	 1116.61 
 -19.56 	 1117.45 
 -19.55 	 1118.30 
 -19.54 	 1119.14 
 -19.53 	 1119.98 
 -19.52 	 1120.82 
 -19.51 	 1121.66 
 -19.50 	 1122.50 
 -19.49 	 1123.34 
 -19.48 	 1124.18 
 -19.47 	 1125.02 
 -19.46 	 1125.86 
 -19.45 	 1126.70 
 -19.44 	 1127.53 
 -19.43 	 1128.37 
 -19.42 	 1129.21 
 -19.41 	 1130.04 
 -19.40 	 1130.88 
 -19.39 	 1131.72 
 -19.38 	 1132.55 
 -19.37 	 1133.39 
 -19.36 	 1134.22 
 -19.35 	 1135.06 
 -19.34 	 1135.89 
 -19.33 	 1136.72 
 -19.32 	 1137.56 
 -19.31 	 1138.39 
 -19.30 	 1139.22 
 -19.29 	 1140.05 
 -19.28 	 1140.88 
 -19.27 	 1141.72 
 -19.26 	 1142.55 
 -19.25 	 1143.38 
 -19.24 	 1144.21 
 -19.23 	 1145.04 
 -19.22 	 1145.86 
 -19.21 	 1146.69 
 -19.20 	 1147.52 
 -19.19 	 1148.35 
 -19.18 	 1149.18 
 -19.17 	 1150.00 
 -19.16 	 1150.83 
 -19.15 	 1151.66 
 -19.14 	 1152.48 
 -19.13 	 1153.31 
 -19.12 	 1154.13 
 -19.11 	 1154.96 
 -19.10 	 1155.78 
 -19.09 	 1156.61 
 -19.08 	 1157.43 
 -19.07 	 1158.25 
 -19.06 	 1159.07 
 -19.05 	 1159.90 
 -19.04 	 1160.72 
 -19.03 	 1161.54 
 -19.02 	 1162.36 
 -19.01 	 1163.18 
 -19.00 	 1164.00 
 -18.99 	 1164.82 
 -18.98 	 1165.64 
 -18.97 	 1166.46 
 -18.96 	 1167.28 
 -18.95 	 1168.10 
 -18.94 	 1168.91 
 -18.93 	 1169.73 
 -18.92 	 1170.55 
 -18.91 	 1171.37 
 -18.90 	 1172.18 
 -18.89 	 1173.00 
 -18.88 	 1173.81 
 -18.87 	 1174.63 
 -18.86 	 1175.44 
 -18.85 	 1176.26 
 -18.84 	 1177.07 
 -18.83 	 1177.88 
 -18.82 	 1178.70 
 -18.81 	 1179.51 
 -18.80 	 1180.32 
 -18.79 	 1181.13 
 -18.78 	 1181.95 
 -18.77 	 1182.76 
 -18.76 	 1183.57 
 -18.75 	 1184.38 
 -18.74 	 1185.19 
 -18.73 	 1186.00 
 -18.72 	 1186.81 
 -18.71 	 1187.61 
 -18.70 	 1188.42 
 -18.69 	 1189.23 
 -18.68 	 1190.04 
 -18.67 	 1190.84 
 -18.66 	 1191.65 
 -18.65 	 1192.46 
 -18.64 	 1193.26 
 -18.63 	 1194.07 
 -18.62 	 1194.87 
 -18.61 	 1195.68 
 -18.60 	 1196.48 
 -18.59 	 1197.29 
 -18.58 	 1198.09 
 -18.57 	 1198.89 
 -18.56 	 1199.70 
 -18.55 	 1200.50 
 -18.54 	 1201.30 
 -18.53 	 1202.10 
 -18.52 	 1202.90 
 -18.51 	 1203.70 
 -18.50 	 1204.50 
 -18.49 	 1205.30 
 -18.48 	 1206.10 
 -18.47 	 1206.90 
 -18.46 	 1207.70 
 -18.45 	 1208.50 
 -18.44 	 1209.30 
 -18.43 	 1210.09 
 -18.42 	 1210.89 
 -18.41 	 1211.69 
 -18.40 	 1212.48 
 -18.39 	 1213.28 
 -18.38 	 1214.07 
 -18.37 	 1214.87 
 -18.36 	 1215.66 
 -18.35 	 1216.46 
 -18.34 	 1217.25 
 -18.33 	 1218.05 
 -18.32 	 1218.84 
 -18.31 	 1219.63 
 -18.30 	 1220.42 
 -18.29 	 1221.21 
 -18.28 	 1222.01 
 -18.27 	 1222.80 
 -18.26 	 1223.59 
 -18.25 	 1224.38 
 -18.24 	 1225.17 
 -18.23 	 1225.96 
 -18.22 	 1226.75 
 -18.21 	 1227.54 
 -18.20 	 1228.32 
 -18.19 	 1229.11 
 -18.18 	 1229.90 
 -18.17 	 1230.69 
 -18.16 	 1231.47 
 -18.15 	 1232.26 
 -18.14 	 1233.04 
 -18.13 	 1233.83 
 -18.12 	 1234.61 
 -18.11 	 1235.40 
 -18.10 	 1236.18 
 -18.09 	 1236.97 
 -18.08 	 1237.75 
 -18.07 	 1238.53 
 -18.06 	 1239.32 
 -18.05 	 1240.10 
 -18.04 	 1240.88 
 -18.03 	 1241.66 
 -18.02 	 1242.44 
 -18.01 	 1243.22 
 -18.00 	 1244.00 
 -17.99 	 1244.78 
 -17.98 	 1245.56 
 -17.97 	 1246.34 
 -17.96 	 1247.12 
 -17.95 	 1247.90 
 -17.94 	 1248.68 
 -17.93 	 1249.45 
 -17.92 	 1250.23 
 -17.91 	 1251.01 
 -17.90 	 1251.78 
 -17.89 	 1252.56 
 -17.88 	 1253.33 
 -17.87 	 1254.11 
 -17.86 	 1254.88 
 -17.85 	 1255.66 
 -17.84 	 1256.43 
 -17.83 	 1257.21 
 -17.82 	 1257.98 
 -17.81 	 1258.75 
 -17.80 	 1259.52 
 -17.79 	 1260.30 
 -17.78 	 1261.07 
 -17.77 	 1261.84 
 -17.76 	 1262.61 
 -17.75 	 1263.38 
 -17.74 	 1264.15 
 -17.73 	 1264.92 
 -17.72 	 1265.69 
 -17.71 	 1266.46 
 -17.70 	 1267.22 
 -17.69 	 1267.99 
 -17.68 	 1268.76 
 -17.67 	 1269.53 
 -17.66 	 1270.29 
 -17.65 	 1271.06 
 -17.64 	 1271.82 
 -17.63 	 1272.59 
 -17.62 	 1273.36 
 -17.61 	 1274.12 
 -17.60 	 1274.88 
 -17.59 	 1275.65 
 -17.58 	 1276.41 
 -17.57 	 1277.17 
 -17.56 	 1277.94 
 -17.55 	 1278.70 
 -17.54 	 1279.46 
 -17.53 	 1280.22 
 -17.52 	 1280.98 
 -17.51 	 1281.74 
 -17.50 	 1282.50 
 -17.49 	 1283.26 
 -17.48 	 1284.02 
 -17.47 	 1284.78 
 -17.46 	 1285.54 
 -17.45 	 1286.30 
 -17.44 	 1287.06 
 -17.43 	 1287.81 
 -17.42 	 1288.57 
 -17.41 	 1289.33 
 -17.40 	 1290.08 
 -17.39 	 1290.84 
 -17.38 	 1291.60 
 -17.37 	 1292.35 
 -17.36 	 1293.11 
 -17.35 	 1293.86 
 -17.34 	 1294.61 
 -17.33 	 1295.37 
 -17.32 	 1296.12 
 -17.31 	 1296.87 
 -17.30 	 1297.62 
 -17.29 	 1298.38 
 -17.28 	 1299.13 
 -17.27 	 1299.88 
 -17.26 	 1300.63 
 -17.25 	 1301.38 
 -17.24 	 1302.13 
 -17.23 	 1302.88 
 -17.22 	 1303.63 
 -17.21 	 1304.38 
 -17.20 	 1305.12 
 -17.19 	 1305.87 
 -17.18 	 1306.62 
 -17.17 	 1307.37 
 -17.16 	 1308.11 
 -17.15 	 1308.86 
 -17.14 	 1309.61 
 -17.13 	 1310.35 
 -17.12 	 1311.10 
 -17.11 	 1311.84 
 -17.10 	 1312.58 
 -17.09 	 1313.33 
 -17.08 	 1314.07 
 -17.07 	 1314.82 
 -17.06 	 1315.56 
 -17.05 	 1316.30 
 -17.04 	 1317.04 
 -17.03 	 1317.78 
 -17.02 	 1318.52 
 -17.01 	 1319.26 
 -17.00 	 1320.01 
 -16.99 	 1320.74 
 -16.98 	 1321.48 
 -16.97 	 1322.22 
 -16.96 	 1322.96 
 -16.95 	 1323.70 
 -16.94 	 1324.44 
 -16.93 	 1325.18 
 -16.92 	 1325.91 
 -16.91 	 1326.65 
 -16.90 	 1327.39 
 -16.89 	 1328.12 
 -16.88 	 1328.86 
 -16.87 	 1329.59 
 -16.86 	 1330.33 
 -16.85 	 1331.06 
 -16.84 	 1331.79 
 -16.83 	 1332.53 
 -16.82 	 1333.26 
 -16.81 	 1333.99 
 -16.80 	 1334.73 
 -16.79 	 1335.46 
 -16.78 	 1336.19 
 -16.77 	 1336.92 
 -16.76 	 1337.65 
 -16.75 	 1338.38 
 -16.74 	 1339.11 
 -16.73 	 1339.84 
 -16.72 	 1340.57 
 -16.71 	 1341.30 
 -16.70 	 1342.03 
 -16.69 	 1342.75 
 -16.68 	 1343.48 
 -16.67 	 1344.21 
 -16.66 	 1344.93 
 -16.65 	 1345.66 
 -16.64 	 1346.39 
 -16.63 	 1347.11 
 -16.62 	 1347.84 
 -16.61 	 1348.56 
 -16.60 	 1349.29 
 -16.59 	 1350.01 
 -16.58 	 1350.73 
 -16.57 	 1351.46 
 -16.56 	 1352.18 
 -16.55 	 1352.90 
 -16.54 	 1353.62 
 -16.53 	 1354.34 
 -16.52 	 1355.06 
 -16.51 	 1355.79 
 -16.50 	 1356.51 
 -16.49 	 1357.23 
 -16.48 	 1357.94 
 -16.47 	 1358.66 
 -16.46 	 1359.38 
 -16.45 	 1360.10 
 -16.44 	 1360.82 
 -16.43 	 1361.54 
 -16.42 	 1362.25 
 -16.41 	 1362.97 
 -16.40 	 1363.69 
 -16.39 	 1364.40 
 -16.38 	 1365.12 
 -16.37 	 1365.83 
 -16.36 	 1366.55 
 -16.35 	 1367.26 
 -16.34 	 1367.97 
 -16.33 	 1368.69 
 -16.32 	 1369.40 
 -16.31 	 1370.11 
 -16.30 	 1370.83 
 -16.29 	 1371.54 
 -16.28 	 1372.25 
 -16.27 	 1372.96 
 -16.26 	 1373.67 
 -16.25 	 1374.38 
 -16.24 	 1375.09 
 -16.23 	 1375.80 
 -16.22 	 1376.51 
 -16.21 	 1377.22 
 -16.20 	 1377.93 
 -16.19 	 1378.63 
 -16.18 	 1379.34 
 -16.17 	 1380.05 
 -16.16 	 1380.76 
 -16.15 	 1381.46 
 -16.14 	 1382.17 
 -16.13 	 1382.87 
 -16.12 	 1383.58 
 -16.11 	 1384.28 
 -16.10 	 1384.99 
 -16.09 	 1385.69 
 -16.08 	 1386.39 
 -16.07 	 1387.10 
 -16.06 	 1387.80 
 -16.05 	 1388.50 
 -16.04 	 1389.20 
 -16.03 	 1389.90 
 -16.02 	 1390.61 
 -16.01 	 1391.31 
 -16.00 	 1392.01 
 -15.99 	 1392.71 
 -15.98 	 1393.41 
 -15.97 	 1394.10 
 -15.96 	 1394.80 
 -15.95 	 1395.50 
 -15.94 	 1396.20 
 -15.93 	 1396.90 
 -15.92 	 1397.59 
 -15.91 	 1398.29 
 -15.90 	 1398.99 
 -15.89 	 1399.68 
 -15.88 	 1400.38 
 -15.87 	 1401.07 
 -15.86 	 1401.77 
 -15.85 	 1402.46 
 -15.84 	 1403.16 
 -15.83 	 1403.85 
 -15.82 	 1404.54 
 -15.81 	 1405.23 
 -15.80 	 1405.93 
 -15.79 	 1406.62 
 -15.78 	 1407.31 
 -15.77 	 1408.00 
 -15.76 	 1408.69 
 -15.75 	 1409.38 
 -15.74 	 1410.07 
 -15.73 	 1410.76 
 -15.72 	 1411.45 
 -15.71 	 1412.14 
 -15.70 	 1412.83 
 -15.69 	 1413.51 
 -15.68 	 1414.20 
 -15.67 	 1414.89 
 -15.66 	 1415.58 
 -15.65 	 1416.26 
 -15.64 	 1416.95 
 -15.63 	 1417.63 
 -15.62 	 1418.32 
 -15.61 	 1419.00 
 -15.60 	 1419.69 
 -15.59 	 1420.37 
 -15.58 	 1421.05 
 -15.57 	 1421.74 
 -15.56 	 1422.42 
 -15.55 	 1423.10 
 -15.54 	 1423.78 
 -15.53 	 1424.47 
 -15.52 	 1425.15 
 -15.51 	 1425.83 
 -15.50 	 1426.51 
 -15.49 	 1427.19 
 -15.48 	 1427.87 
 -15.47 	 1428.55 
 -15.46 	 1429.22 
 -15.45 	 1429.90 
 -15.44 	 1430.58 
 -15.43 	 1431.26 
 -15.42 	 1431.93 
 -15.41 	 1432.61 
 -15.40 	 1433.29 
 -15.39 	 1433.96 
 -15.38 	 1434.64 
 -15.37 	 1435.31 
 -15.36 	 1435.99 
 -15.35 	 1436.66 
 -15.34 	 1437.34 
 -15.33 	 1438.01 
 -15.32 	 1438.68 
 -15.31 	 1439.35 
 -15.30 	 1440.03 
 -15.29 	 1440.70 
 -15.28 	 1441.37 
 -15.27 	 1442.04 
 -15.26 	 1442.71 
 -15.25 	 1443.38 
 -15.24 	 1444.05 
 -15.23 	 1444.72 
 -15.22 	 1445.39 
 -15.21 	 1446.06 
 -15.20 	 1446.73 
 -15.19 	 1447.40 
 -15.18 	 1448.06 
 -15.17 	 1448.73 
 -15.16 	 1449.40 
 -15.15 	 1450.06 
 -15.14 	 1450.73 
 -15.13 	 1451.39 
 -15.12 	 1452.06 
 -15.11 	 1452.72 
 -15.10 	 1453.39 
 -15.09 	 1454.05 
 -15.08 	 1454.71 
 -15.07 	 1455.38 
 -15.06 	 1456.04 
 -15.05 	 1456.70 
 -15.04 	 1457.36 
 -15.03 	 1458.03 
 -15.02 	 1458.69 
